Pokemon,Number,Color,Habitat,Generation,Egg Group,Description
Mudbray,749,brown,,generation-vii,no-eggs,"it eats dirt to create mud and smears this mud all over its feet, giving them the grip needed to walk on rough terrain without slipping."
Mudsdale,750,brown,,generation-vii,no-eggs,"it spits a mud that provides resistance to both wind and rain, so the walls of old houses were often coated with it."
Mudsdale,750,brown,,generation-vii,no-eggs,"its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat."
Mudsdale,750,brown,,generation-vii,no-eggs,it remains calm and unmoving no matter the situation. it mixes dirt with the saliva in its mouth to make a special kind of mud.
Mudsdale,750,brown,,generation-vii,no-eggs,"it can trudge mountain roads without rest for three days and three nights, all the while dragging a 10-ton load."
Mudsdale,750,brown,,generation-vii,no-eggs,mud that hardens around a mudsdale’s legs sets harder than stone. it’s so hard that it allows this pokémon to scrap a truck with a single kick.
Mudsdale,750,brown,,generation-vii,no-eggs,mudsdale has so much stamina that it could carry over 10 tons across the galar region without rest or sleep.
Dewpider,751,green,,generation-vii,no-eggs,it crawls onto the land in search of food. its water bubble allows it to breathe and protects its soft head.
Dewpider,751,green,,generation-vii,no-eggs,"when it comes across enemies or potential prey, this pokémon smashes its water-bubble-covered head into them."
Dewpider,751,green,,generation-vii,no-eggs,"when two dewpider meet, they display their water bubbles to each other. then the one with the smaller bubble gets out of the other’s way."
Dewpider,751,green,,generation-vii,no-eggs,"it can only breathe oxygen that has dissolved in water, so it wears a water bubble on its head when it walks around on land."
Dewpider,751,green,,generation-vii,no-eggs,it forms a water bubble at the rear of its body and then covers its head with it. meeting another dewpider means comparing water-bubble sizes.
Dewpider,751,green,,generation-vii,no-eggs,"dewpider normally lives underwater. when it comes onto land in search of food, it takes water with it in the form of a bubble on its head."
Araquanid,752,green,,generation-vii,no-eggs,"it delivers headbutts with the water bubble on its head. small pokémon get sucked into the bubble, where they drown."
Araquanid,752,green,,generation-vii,no-eggs,"despite what its appearance suggests, it cares for others. if it finds vulnerable, weak pokémon, it protectively brings them into its water bubble."
Araquanid,752,green,,generation-vii,no-eggs,"it usually passes its time in the water. when its belly is full, it stores its subdued prey in the water bubble on its head."
Araquanid,752,green,,generation-vii,no-eggs,"it has a habit of storing things it values in its water bubble. if its trainer doesn’t watch out, araquanid will try to put them in its bubble!"
Araquanid,752,green,,generation-vii,no-eggs,"it launches water bubbles with its legs, drowning prey within the bubbles. this pokémon can then take its time to savor its meal."
Araquanid,752,green,,generation-vii,no-eggs,"it acts as a caretaker for dewpider, putting them inside its bubble and letting them eat any leftover food."
Fomantis,753,pink,,generation-vii,no-eggs,"during the day, it sleeps and soaks up light. when night falls, it walks around looking for a safer place to sleep."
Fomantis,753,pink,,generation-vii,no-eggs,they give off a sweet and refreshing scent. cutiefly often gather near the tall grass where fomantis are hiding.
Fomantis,753,pink,,generation-vii,no-eggs,"when the sun rises, fomantis spreads its four leaves and bathes in the sunlight. the tip of its head has a pleasant aroma."
Fomantis,753,pink,,generation-vii,no-eggs,"it loves the sunshine. when it basks in the sunlight regularly, it grows up with vivid coloration."
Fomantis,753,pink,,generation-vii,no-eggs,"when bathed in sunlight, this pokémon emits a pleasantly sweet scent, which causes bug pokémon to gather around it."
Fomantis,753,pink,,generation-vii,no-eggs,"during the day, fomantis basks in sunlight and sleeps peacefully. it wakes and moves around at night."
Lurantis,754,pink,,generation-vii,no-eggs,"it requires a lot of effort to maintain lurantis’s vivid coloring, but some collectors enjoy this work and treat it as their hobby."
Lurantis,754,pink,,generation-vii,no-eggs,it fires beams from its sickle-shaped petals. these beams are powerful enough to cleave through thick metal plates.
Lurantis,754,pink,,generation-vii,no-eggs,"for self-protection, it pretends to be a bug pokémon. both of its arms bear keen-edged petals."
Lurantis,754,pink,,generation-vii,no-eggs,"as it slashes into its enemies, it looks like it’s dancing. its elegant appearance has led some to call it the most glamorous grass pokémon."
Lurantis,754,pink,,generation-vii,no-eggs,"this pokémon resembles a beautiful flower. a properly raised lurantis will have gorgeous, brilliant colors."
Lurantis,754,pink,,generation-vii,no-eggs,"the petals on this pokémon’s arms are thin and super sharp, and they can fire laser beams if lurantis gathers light first."
Morelull,755,purple,,generation-vii,no-eggs,it scatters spores that flicker and glow. anyone seeing these lights falls into a deep slumber.
Morelull,755,purple,,generation-vii,no-eggs,"as it drowses the day away, it nourishes itself by sucking from tree roots. it wakens at the fall of night, wandering off in search of a new tree."
Morelull,755,purple,,generation-vii,no-eggs,"it scatters its shining spores around itself. even though they’re dangerous, nighttime tours of forests where morelull live are popular."
Morelull,755,purple,,generation-vii,no-eggs,"it likes damp dark places. when night falls, the spores filling the caps of its mushrooms glow."
Morelull,755,purple,,generation-vii,no-eggs,pokémon living in the forest eat the delicious caps on morelull’s head. the caps regrow overnight.
Morelull,755,purple,,generation-vii,no-eggs,morelull live in forests that stay dark even during the day. they scatter flickering spores that put enemies to sleep.
Shiinotic,756,purple,,generation-vii,no-eggs,forests where shiinotic live are treacherous to enter at night. people confused by its strange lights can never find their way home again.
Shiinotic,756,purple,,generation-vii,no-eggs,"it emits flickering spores that cause drowsiness. when its prey succumb to sleep, this pokémon feeds on them by sucking in their energy."
Shiinotic,756,purple,,generation-vii,no-eggs,"it puts its prey to sleep and siphons off their vitality through the tip of its arms. if one of its kind is weakened, it helps by sending it vitality."
Shiinotic,756,purple,,generation-vii,no-eggs,"when it starts fighting for territory with parasect, the entire area gets completely coated in spores!"
Shiinotic,756,purple,,generation-vii,no-eggs,"its flickering spores lure in prey and put them to sleep. once this pokémon has its prey snoozing, it drains their vitality with its fingertips."
Shiinotic,756,purple,,generation-vii,no-eggs,"if you see a light deep in a forest at night, don’t go near. shiinotic will make you fall fast asleep."
Salandit,757,black,,generation-vii,no-eggs,"it burns its bodily fluids to create a poisonous gas. when its enemies become disoriented from inhaling the gas, it attacks them."
Salandit,757,black,,generation-vii,no-eggs,"volcanoes or dry, craggy places are its home. it emanates a sweet-smelling poisonous gas that attracts bug pokémon, then attacks them."
Salandit,757,black,,generation-vii,no-eggs,"the males will do whatever the females tell them. they give the females most of their food. due to malnutrition, the males can’t evolve."
Salandit,757,black,,generation-vii,no-eggs,"it weakens opponents and sends them reeling with its poisonous gas. salandit doesn’t deal well with spinda, since it’s always reeling."
Salandit,757,black,,generation-vii,no-eggs,its venom sacs produce a fluid that this pokémon then heats up with the flame in its tail. this process creates salandit’s poisonous gas.
Salandit,757,black,,generation-vii,no-eggs,this sneaky pokémon will slink behind its prey and immobilize it with poisonous gas before the prey even realizes salandit is there.
Salazzle,758,black,,generation-vii,no-eggs,"for some reason, only females have been found. it creates a reverse harem of male salandit that it lives with."
Salazzle,758,black,,generation-vii,no-eggs,"filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes."
Salazzle,758,black,,generation-vii,no-eggs,salazzle lives deep in caves and forces the salandit it has attracted with its pheromones to serve it.
Salazzle,758,black,,generation-vii,no-eggs,it punishes salandit that couldn’t bring it food with a fierce slap of its flame-spewing palm.
Salazzle,758,black,,generation-vii,no-eggs,only female salazzle exist. they emit a gas laden with pheromones to captivate male salandit.
Salazzle,758,black,,generation-vii,no-eggs,the winner of competitions between salazzle is decided by which one has the most male salandit with it.
Stufful,759,pink,,generation-vii,no-eggs,"despite its adorable appearance, when it gets angry and flails about, its arms and legs could knock a pro wrestler sprawling."
Stufful,759,pink,,generation-vii,no-eggs,a touch from anyone except a known friend sends it into a surging frenzy. it’s an incredibly dangerous pokémon.
